subject_id,gender,height_mm,weight_kg,shoulder_mm,chest_mm,waist_mm,hip_mm,jaw_height_mm,front_neck_height_mm,crotch_height_mm,knee_height_mm,ankle_height_mm,torso_shoulder_height_mm,pelvis_point_height_mm,leg_crotch_height_mm,leg_ankle_height_mm
8_SM_003891,M,1743,89.0,398.9,1044.0,950,1063,1502.8,1432.5,752.1,474.5,75.4,1459.0,957,768,72
8_SM_003892,M,1709,65.1,367.0,965.0,718,918,1486.7,1416.5,813.3,483.5,73.2,1391.0,937,789,65
8_SM_003893,M,1739,59.4,419.9,897.0,739,889,1491.0,1412.4,823.1,485.0,75.6,1395.0,966,807,71
8_SM_003894,M,1710,63.0,397.1,950.0,775,886,1473.5,1408.7,788.7,476.5,75.0,1387.0,939,784,70
8_SM_003895,M,1798,88.5,420.5,1069.0,946,1024,1573.6,1488.4,846.4,516.7,73.5,1474.0,1009,833,68
8_SM_003896,M,1694,77.5,387.9,984.0,928,1004,1452.6,1384.9,739.2,456.2,75.6,1378.0,912,746,71
8_SM_003897,M,1761,66.5,406.5,943.0,735,917,1507.1,1421.8,821.0,472.5,76.7,1418.0,955,793,73
8_SM_003898,M,1781,73.7,414.1,1043.0,823,940,1526.4,1449.2,821.9,494.3,80.3,1425.0,977,816,72
8_SM_003899,M,1702,55.3,391.9,833.0,689,872,1455.3,1389.5,791.6,467.1,71.6,1361.0,937,778,67
8_SM_003900,M,1748,81.1,398.3,987.0,888,1014,1505.8,1441.5,762.2,452.6,67.9,1412.0,930,751,63
8_SM_003901,M,1648,85.2,377.3,1058.0,1013,1029,1419.8,1373.1,689.6,431.3,78.9,1334.0,868,687,73
8_SM_003902,M,1745,63.1,387.0,911.0,737,904,1497.4,1432.0,819.8,473.0,70.2,1419.0,946,801,65
8_SM_003903,M,1687,67.0,359.8,993.0,808,917,1442.9,1366.8,802.0,464.8,68.9,1352.0,933,772,63
8_SM_003904,M,1746,58.9,374.6,855.0,722,875,1506.0,1397.9,799.9,466.4,74.6,1399.0,953,784,70
8_SM_003905,M,1754,73.1,407.3,926.0,823,1027,1514.5,1422.0,811.0,481.4,74.9,1408.0,938,779,71
8_SM_003906,M,1767,83.7,395.5,1010.0,969,1061,1524.6,1436.3,792.5,462.0,73.5,1399.0,966,782,67
8_SM_003907,M,1800,72.1,405.1,991.0,791,956,1563.0,1461.5,845.9,502.7,83.4,1456.0,978,813,77
8_SM_003908,M,1710,71.8,405.4,995.0,848,959,1491.4,1399.3,806.6,480.5,69.8,1390.0,954,792,64
8_SM_003909,M,1741,69.2,381.3,959.0,807,943,1505.7,1425.6,786.6,474.1,72.0,1425.0,934,778,68
8_SM_003910,M,1686,71.8,381.3,977.0,893,974,1452.2,1363.3,787.0,452.1,71.4,1360.0,907,753,68
8_SM_003911,M,1876,83.0,423.6,977.0,801,1005,1643.2,1547.2,867.5,521.2,89.4,1517.0,1005,837,80
8_SM_003912,M,1733,63.7,403.9,959.0,762,897,1502.3,1409.7,837.6,481.4,72.5,1393.0,955,801,67
8_SM_003913,M,1758,56.6,408.0,836.0,713,890,1526.4,1423.7,824.9,481.6,71.6,1419.0,951,805,65
8_SM_003914,M,1680,68.6,394.2,990.0,861,951,1455.3,1373.2,779.4,459.9,72.5,1363.0,947,767,66
8_SM_003915,M,1845,95.9,434.1,1050.0,1005,1085,1619.5,1517.4,841.8,513.1,74.5,1516.0,1030,837,70
8_SM_003916,M,1806,63.6,411.0,889.0,783,892,1545.4,1455.7,841.5,492.9,74.6,1436.0,994,818,65
8_SM_003917,M,1780,76.6,394.8,968.0,870,1005,1558.4,1475.4,834.7,488.0,78.0,1463.0,990,822,72
8_SM_003918,M,1739,77.8,410.5,1025.0,881,983,1485.4,1410.0,776.5,478.6,73.7,1391.0,923,763,70
8_SM_003919,M,1836,85.3,436.7,1022.0,924,1016,1582.6,1498.6,852.7,524.8,79.1,1482.0,1045,845,75
8_SM_003920,M,1644,66.2,360.0,934.0,822,955,1422.7,1332.0,741.7,432.7,76.6,1323.0,872,722,71
8_SM_003921,M,1829,65.5,436.2,952.0,764,893,1568.8,1488.8,840.0,499.2,76.6,1455.0,1003,828,72
8_SM_003922,M,1752,60.6,343.0,897.0,685,884,1502.2,1415.2,801.7,484.2,65.8,1405.0,938,761,61
8_SM_003923,M,1634,52.1,370.7,863.0,777,862,1386.4,1321.2,742.0,443.2,71.7,1298.0,895,738,65
8_SM_003924,M,1751,92.7,383.2,1070.0,1002,1060,1494.8,1430.2,811.2,489.6,77.7,1442.0,961,794,72
8_SM_003925,M,1656,70.2,392.1,957.0,954,994,1420.7,1352.6,704.6,448.2,78.0,1349.0,878,700,67
8_SM_003926,M,1783,76.2,418.4,975.0,847,997,1563.9,1472.2,792.8,477.9,78.9,1448.0,961,781,72
8_SM_003927,M,1646,63.8,387.0,892.0,806,977,1426.7,1332.3,720.3,434.8,70.0,1317.0,868,701,66
8_SM_003928,M,1844,76.2,406.6,972.0,814,982,1621.7,1505.0,836.6,495.6,80.0,1520.0,994,822,77
8_SM_003929,M,1747,74.6,422.2,1023.0,865,981,1505.8,1432.1,837.1,507.2,81.5,1422.0,994,820,77
8_SM_003930,M,1744,81.1,428.1,1076.0,874,971,1513.8,1425.0,799.0,477.7,84.8,1414.0,953,788,72
8_SM_003931,M,1816,70.2,419.5,933.0,789,924,1563.6,1479.4,843.0,492.1,69.8,1473.0,979,818,65
8_SM_003932,M,1693,85.0,399.1,1045.0,926,999,1450.7,1397.0,765.6,469.0,75.9,1397.0,923,756,70
8_SM_003933,M,1742,86.1,404.7,1057.0,1008,1031,1489.0,1410.3,749.2,456.4,69.8,1403.0,910,747,65
8_SM_003934,M,1777,69.0,404.9,948.0,796,958,1537.7,1445.9,810.3,474.6,71.3,1453.0,963,793,65
8_SM_003935,M,1775,70.4,377.3,943.0,805,942,1529.3,1437.5,810.6,483.8,74.7,1423.0,990,804,67
8_SM_003936,M,1785,82.5,394.5,1033.0,983,1024,1543.0,1454.6,810.3,472.3,67.9,1451.0,951,797,63
8_SM_003937,M,1652,57.3,386.6,859.0,747,888,1401.2,1323.0,715.6,432.9,69.9,1333.0,869,712,61
8_SM_003938,M,1711,81.7,402.6,1000.0,880,1010,1456.5,1391.6,761.5,475.1,77.2,1363.0,936,775,70
8_SM_003939,M,1712,88.0,401.0,970.0,953,1061,1461.2,1410.1,745.9,448.3,70.3,1368.0,909,742,65
8_SM_003940,M,1659,81.7,415.7,1025.0,925,1052,1447.2,1366.8,742.6,451.9,78.3,1341.0,883,728,71
8_SM_003941,M,1669,67.4,389.0,905.0,812,935,1424.6,1366.1,730.2,445.1,74.4,1332.0,891,726,71
8_SM_003942,M,1759,95.5,433.4,1078.0,992,1066,1516.7,1448.1,820.8,507.8,76.1,1445.0,979,806,72
8_SM_003943,M,1783,82.1,409.7,997.0,902,1024,1547.0,1462.6,844.9,509.3,74.9,1434.0,1002,839,73
8_SM_003944,M,1751,99.9,393.9,1120.0,1057,1080,1520.2,1453.6,777.4,496.6,86.1,1448.0,927,770,83
8_SM_003945,M,1737,63.6,380.1,936.0,751,913,1499.2,1429.3,831.4,480.5,67.6,1410.0,958,810,63
8_SM_003946,M,1772,66.7,410.1,890.0,720,925,1528.2,1430.1,788.4,465.3,71.4,1425.0,936,776,67
8_SM_003947,M,1820,83.1,423.0,1000.0,844,994,1564.6,1497.2,844.3,522.1,75.6,1481.0,1012,827,70
8_SM_003948,M,1794,75.7,412.4,918.0,829,1003,1554.1,1489.8,808.5,491.5,80.3,1450.0,969,804,75
8_SM_003949,M,1797,92.9,408.8,1024.0,900,1090,1535.2,1475.4,779.0,497.6,71.6,1469.0,971,789,64
8_SM_003950,M,1785,113.4,441.6,1125.0,1072,1192,1520.9,1461.9,804.5,483.0,75.2,1441.0,976,795,74
8_SM_003951,M,1764,69.2,390.2,947.0,826,959,1546.0,1443.1,824.9,494.3,70.1,1446.0,994,821,65
8_SM_003952,M,1694,69.1,376.3,904.0,813,998,1453.8,1383.2,758.7,459.6,66.5,1372.0,905,753,63
8_SM_003953,M,1745,96.3,426.7,1152.0,1048,1053,1497.1,1423.0,805.3,481.2,80.1,1398.0,959,804,74
8_SM_003954,M,1803,77.9,410.0,972.0,880,965,1547.7,1466.0,817.5,513.2,75.9,1441.0,988,814,75
8_SM_003955,M,1786,69.5,404.0,939.0,805,936,1531.8,1466.0,813.9,501.1,65.5,1454.0,992,825,59
8_SM_003956,M,1789,55.7,401.0,840.0,683,865,1550.7,1493.3,865.3,530.4,76.5,1464.0,1001,853,71
8_SM_003957,M,1761,72.7,403.6,962.0,835,963,1523.6,1442.2,794.3,496.6,72.7,1410.0,959,790,66
8_SM_003958,M,1810,72.8,409.8,943.0,782,930,1563.4,1480.4,836.6,504.5,74.6,1462.0,977,817,62
8_SM_003959,M,1711,70.5,410.6,952.0,824,968,1482.6,1415.1,777.7,466.4,77.3,1383.0,941,775,75
8_SM_003960,M,1691,79.4,415.8,1000.0,880,1008,1419.1,1372.6,747.4,466.0,83.4,1369.0,897,739,79
8_SM_003961,M,1751,76.3,387.8,968.0,815,995,1522.6,1452.9,817.5,499.4,73.8,1413.0,971,810,69
8_SM_003962,M,1792,93.1,395.2,1022.0,962,1068,1556.6,1502.9,853.4,516.7,76.8,1488.0,1004,855,71
8_SM_003963,M,1778,88.6,401.6,1040.0,978,1049,1543.9,1453.9,814.7,483.1,76.6,1442.0,967,802,71
8_SM_003964,M,1736,73.6,403.4,918.0,822,973,1514.8,1416.7,842.3,496.9,69.9,1418.0,967,820,68
8_SM_003965,M,1678,63.7,408.5,892.0,760,931,1457.4,1377.9,768.2,451.6,69.1,1370.0,917,756,63
8_SM_003966,M,1770,71.8,408.9,918.0,828,962,1523.6,1452.6,810.5,485.9,81.0,1429.0,955,802,76
8_SM_003967,M,1744,77.2,421.2,980.0,870,975,1511.9,1427.2,792.3,468.9,69.0,1404.0,957,790,63
8_SM_003968,M,1725,81.5,389.0,1008.0,834,1003,1482.9,1412.2,745.8,459.2,74.2,1402.0,902,738,67
8_SM_003969,M,1742,85.4,401.4,1059.0,942,963,1490.0,1421.3,785.9,469.0,81.8,1425.0,912,785,77
8_SM_003970,M,1697,75.4,393.3,980.0,836,1010,1451.8,1381.8,737.3,464.5,74.4,1378.0,900,747,71
8_SM_003971,M,1674,102.3,385.3,1119.0,1050,1125,1434.4,1388.2,707.8,454.0,80.8,1388.0,886,718,80
8_SM_003972,M,1672,65.9,401.6,914.0,787,926,1450.1,1379.8,783.0,482.1,74.2,1363.0,912,762,69
8_SM_003973,M,1841,80.7,414.2,1018.0,840,987,1606.2,1522.7,868.7,519.2,80.9,1491.0,1031,878,73
8_SM_003974,M,1739,68.7,400.5,893.0,790,976,1477.3,1420.6,797.0,501.4,70.1,1411.0,938,802,65
8_SM_003975,M,1808,79.0,412.8,966.0,821,998,1575.1,1501.3,832.2,526.5,70.0,1483.0,1001,840,69
8_SM_003976,M,1643,61.6,373.9,945.0,723,895,1413.2,1343.2,734.5,449.1,68.8,1341.0,882,723,65
8_SM_003977,M,1748,69.8,417.2,895.0,790,977,1505.6,1431.8,787.8,473.1,76.0,1411.0,949,787,72
8_SM_003978,M,1760,80.9,406.0,1013.0,910,985,1511.6,1431.6,807.1,497.1,74.0,1417.0,967,802,69
8_SM_003979,M,1696,56.1,383.4,815.0,711,895,1472.3,1391.8,795.2,475.1,76.4,1363.0,952,789,73
8_SM_003980,M,1717,61.6,383.2,819.0,717,885,1472.2,1398.9,800.8,473.2,72.9,1378.0,943,785,68
8_SM_003981,M,1812,65.7,414.5,860.0,736,903,1565.0,1481.0,840.5,498.8,72.5,1467.0,992,827,67
8_SM_003982,M,1728,70.5,399.5,930.0,800,951,1499.1,1412.2,808.0,491.7,78.2,1422.0,946,796,75
8_SM_003983,M,1772,82.4,374.9,1003.0,909,1022,1536.5,1462.3,822.8,510.2,80.9,1459.0,980,813,77
8_SM_003984,M,1799,76.6,402.7,939.0,842,965,1542.3,1479.5,810.6,485.9,78.4,1450.0,977,827,73
8_SM_003985,M,1723,72.0,389.3,922.0,810,941,1472.1,1410.3,791.1,465.7,68.1,1374.0,945,787,62
8_SM_003986,M,1706,63.5,378.2,892.0,778,928,1487.3,1391.2,789.9,486.0,78.2,1370.0,926,774,73
8_SM_003987,M,1742,66.9,385.5,890.0,730,947,1491.6,1414.5,791.5,469.2,72.3,1379.0,934,776,66
8_SM_003988,M,1760,78.2,409.1,974.0,872,980,1508.5,1427.3,817.1,488.4,76.1,1410.0,968,805,73
8_SM_003989,M,1836,94.4,389.2,1022.0,944,1045,1596.5,1522.9,834.8,517.7,81.3,1550.0,996,825,77
8_SM_003990,M,1780,97.5,404.5,1103.0,1005,1088,1542.7,1492.0,805.9,521.5,75.8,1476.0,980,800,71
8_SM_003991,M,1711,78.6,387.4,1005.0,838,1036,1471.1,1393.1,777.4,481.6,66.4,1370.0,930,770,61
8_SM_003992,M,1804,64.7,410.9,919.0,730,916,1545.1,1476.5,881.7,555.8,74.5,1457.0,1027,868,72
8_SM_003993,M,1775,88.6,399.5,990.0,900,1085,1545.3,1452.5,785.2,506.6,75.6,1434.0,1003,808,72
8_SM_003994,M,1761,88.5,406.0,1057.0,1019,1072,1517.2,1456.0,797.3,465.5,84.8,1450.0,957,789,84
8_SM_003995,M,1613,81.6,387.6,1081.0,977,1047,1375.2,1317.6,714.1,426.6,68.4,1304.0,868,701,65
8_SM_003996,M,1700,58.6,404.1,871.0,758,895,1451.0,1372.6,801.3,487.0,70.9,1345.0,942,805,68
8_SM_003997,M,1560,61.0,381.9,950.0,874,885,1492.5,1399.2,776.5,468.8,74.2,1255.0,824,681,67
8_SM_003998,M,1750,64.9,364.1,933.0,794,901,1338.6,1262.1,694.7,414.0,68.2,1400.0,944,794,71
8_SM_003999,M,1723,70.1,381.6,978.0,879,912,1491.8,1418.0,802.1,465.5,82.0,1393.0,941,791,80
8_SM_004000,M,1720,60.6,389.9,900.0,784,893,1486.9,1392.8,796.4,452.8,68.1,1379.0,933,787,65
8_SM_004001,M,1755,65.8,398.9,856.0,817,923,1515.9,1419.0,800.5,454.5,64.2,1385.0,950,789,62
8_SM_004002,M,1660,65.4,366.9,939.0,849,910,1426.5,1359.0,763.6,433.3,67.1,1350.0,887,751,65
8_SM_004003,M,1650,73.7,377.8,1022.0,977,1013,1402.5,1341.4,724.6,428.8,61.4,1326.0,880,720,61
8_SM_004004,M,1746,75.1,396.5,1004.0,939,934,1514.4,1428.9,816.6,476.5,76.8,1440.0,954,805,75
8_SM_004005,M,1670,64.8,386.0,931.0,852,946,1424.0,1355.3,736.7,423.3,70.4,1353.0,892,730,70
8_SM_004006,M,1710,71.9,410.5,956.0,912,973,1469.2,1397.4,775.5,462.9,81.3,1379.0,914,755,80
8_SM_004007,M,1692,74.2,377.9,998.0,981,955,1448.9,1393.5,778.6,465.7,72.0,1400.0,937,783,70
8_SM_004008,M,1626,71.5,370.6,999.0,893,976,1375.7,1336.3,752.6,425.6,64.4,1346.0,892,730,62
8_SM_004009,M,1620,62.1,387.9,903.0,843,917,1373.3,1304.8,696.5,425.5,71.0,1294.0,847,690,70
8_SM_004010,M,1697,73.2,405.9,1005.0,953,950,1434.8,1365.6,782.7,459.9,77.7,1355.0,919,764,72
8_SM_004011,M,1675,70.7,398.4,950.0,908,932,1422.0,1355.5,743.8,439.5,73.5,1342.0,880,738,68
8_SM_004012,M,1748,67.6,382.7,934.0,863,955,1521.9,1422.2,802.1,470.1,82.0,1397.0,934,785,73
8_SM_004013,M,1648,73.5,393.2,1013.0,914,943,1396.4,1359.4,709.4,447.2,83.9,1328.0,864,699,78
8_SM_004014,M,1650,59.6,394.1,925.0,782,904,1404.6,1337.2,736.1,433.6,74.4,1318.0,873,736,72
8_SM_004015,M,1640,90.9,394.9,1113.0,1107,1069,1380.4,1329.7,722.2,433.9,70.0,1305.0,865,718,68
8_SM_004016,M,1700,65.6,387.5,928.0,829,902,1442.9,1381.1,793.7,466.2,75.9,1358.0,920,780,72
8_SM_004017,M,1792,63.5,395.9,885.0,769,928,1543.3,1453.6,840.0,482.6,85.0,1473.0,976,828,80
8_SM_004018,M,1700,80.0,401.1,1053.0,979,1023,1458.6,1381.2,800.5,482.5,81.7,1382.0,947,788,76
8_SM_004019,M,1701,63.9,383.6,889.0,818,919,1472.9,1394.4,751.1,433.2,71.6,1357.0,865,739,72
8_SM_004020,M,1680,70.1,386.0,943.0,874,921,1436.4,1356.0,720.7,432.5,76.4,1358.0,877,713,70
8_SM_004021,M,1626,59.3,370.9,901.0,805,900,1372.6,1304.1,734.7,434.8,66.0,1310.0,875,721,63
8_SM_004022,M,1762,68.9,390.1,947.0,833,956,1510.1,1430.7,799.3,476.1,77.3,1426.0,941,791,72
8_SM_004023,M,1802,82.9,411.1,1040.0,877,1002,1536.0,1450.8,833.3,497.0,78.5,1465.0,969,811,75
8_SM_004024,M,1753,68.4,388.1,965.0,809,939,1521.9,1430.1,812.7,490.6,72.5,1434.0,951,801,71
8_SM_004025,M,1660,70.6,393.6,982.0,930,965,1416.8,1337.1,750.2,466.3,78.4,1335.0,892,734,75
8_SM_004026,M,1775,68.1,374.9,895.0,785,945,1526.6,1439.8,821.0,475.3,58.7,1448.0,947,808,52
8_SM_004027,M,1692,63.7,354.7,935.0,829,907,1442.2,1371.0,773.3,445.3,72.2,1359.0,892,754,68
8_SM_004028,M,1722,79.3,389.0,1044.0,887,1023,1486.5,1416.3,791.9,477.4,74.9,1384.0,934,783,68
8_SM_004029,M,1606,70.6,376.3,991.0,883,983,1362.1,1300.6,714.1,431.8,77.0,1284.0,855,708,72
8_SM_004030,M,1678,74.5,409.0,1012.0,883,998,1438.6,1375.2,746.5,439.7,70.5,1346.0,890,733,65
8_SM_004031,M,1770,69.0,401.6,966.0,848,963,1547.1,1447.8,821.3,492.9,73.9,1454.0,958,797,62
8_SM_004032,M,1760,100.0,391.4,1155.0,1019,1062,1500.8,1434.2,790.7,464.3,76.4,1429.0,938,784,75
8_SM_004033,M,1626,83.4,373.0,1075.0,1007,1010,1374.0,1310.3,707.2,432.9,72.4,1313.0,875,701,75
8_SM_004034,M,1710,79.5,390.7,1065.0,958,971,1475.2,1408.7,778.0,465.5,83.8,1394.0,928,767,78
8_SM_004035,M,1746,87.5,431.1,1015.0,1009,1047,1508.0,1420.6,767.4,465.0,77.5,1413.0,930,765,74
8_SM_004036,M,1810,76.3,402.9,968.0,879,958,1561.4,1486.9,852.0,500.8,76.8,1488.0,995,834,73
8_SM_004037,M,1630,55.7,376.9,892.0,818,855,1385.1,1308.8,707.5,429.3,69.0,1309.0,865,705,67
8_SM_004038,M,1671,66.6,391.2,920.0,853,978,1439.7,1350.6,755.0,444.8,72.6,1340.0,890,744,67
8_SM_004039,M,1670,64.0,374.4,920.0,859,914,1417.7,1353.4,747.2,442.8,73.3,1348.0,900,738,69
8_SM_004040,M,1741,83.1,425.6,1059.0,989,1039,1488.7,1419.5,790.3,463.8,76.8,1404.0,943,777,73
8_SM_004041,M,1719,80.5,404.4,1077.0,986,977,1466.0,1390.8,764.3,464.5,82.7,1394.0,909,765,64
8_SM_004042,M,1763,101.7,429.0,1168.0,1067,1090,1498.8,1435.9,793.7,494.5,70.9,1416.0,941,783,68
8_SM_004043,M,1718,71.0,417.2,968.0,859,954,1481.9,1391.4,776.8,457.5,74.7,1398.0,916,764,66
8_SM_004044,M,1720,78.7,437.9,961.0,949,1035,1484.0,1418.4,757.1,471.8,73.9,1383.0,919,755,70
8_SM_004045,M,1720,86.7,414.6,1078.0,1004,1017,1474.6,1391.6,747.3,450.7,71.1,1361.0,901,752,67
8_SM_004046,M,1744,76.3,419.2,1003.0,844,1004,1508.9,1408.2,769.9,438.8,72.0,1385.0,916,764,72
8_SM_004047,M,1767,85.6,402.7,1045.0,951,1023,1522.8,1452.8,825.8,463.8,72.2,1454.0,970,805,65
8_SM_004048,M,1769,65.2,371.9,897.0,827,927,1525.4,1435.1,809.4,483.9,75.3,1437.0,945,800,72
8_SM_004049,M,1675,69.9,388.8,968.0,897,971,1448.2,1377.1,758.8,448.0,78.3,1360.0,903,749,72
8_SM_004050,M,1697,87.1,379.2,1033.0,991,1061,1472.4,1391.6,760.1,454.5,69.7,1391.0,915,744,65
8_SM_004051,M,1698,58.8,386.7,899.0,807,893,1457.1,1377.2,778.7,458.2,66.9,1364.0,907,774,65
8_SM_004052,M,1683,89.1,420.1,1123.0,1010,1028,1455.5,1367.7,756.9,464.6,66.9,1352.0,922,746,63
8_SM_004053,M,1733,75.4,396.6,987.0,857,977,1506.7,1428.1,779.4,504.6,78.4,1421.0,941,762,72
8_SM_004054,M,1759,79.7,397.6,1035.0,944,965,1500.1,1454.8,777.8,477.7,74.8,1455.0,955,776,73
8_SM_004055,M,1762,76.3,401.8,960.0,927,959,1515.4,1448.8,814.4,502.5,76.9,1423.0,982,800,72
8_SM_004056,M,1685,72.2,384.3,967.0,857,945,1452.0,1383.8,762.5,450.7,75.3,1353.0,897,750,65
8_SM_004057,M,1645,75.8,402.9,1004.0,944,983,1398.8,1334.3,710.0,421.2,76.4,1307.0,856,703,70
8_SM_004058,M,1735,73.9,411.2,969.0,907,985,1501.8,1423.9,798.5,460.1,70.2,1423.0,958,786,62
8_SM_004059,M,1692,60.2,407.6,885.0,808,904,1450.5,1375.7,761.9,450.7,69.4,1364.0,904,745,65
8_SM_004060,M,1647,64.5,381.3,966.0,823,990,1394.6,1333.9,735.6,448.4,71.6,1331.0,881,732,65
8_SM_004061,M,1702,72.7,412.8,1025.0,888,970,1478.5,1384.3,773.2,451.0,69.7,1369.0,927,763,62
8_SM_004062,M,1792,88.2,428.3,1044.0,965,1068,1574.4,1477.1,816.3,501.8,75.0,1460.0,999,813,70
8_SM_004063,M,1752,72.1,413.3,1004.0,843,963,1480.0,1423.2,823.2,483.8,75.6,1417.0,958,803,66
8_SM_004064,M,1692,84.3,402.1,1040.0,962,1062,1438.0,1382.7,769.4,454.5,71.2,1393.0,927,757,65
8_SM_004065,M,1808,77.2,407.5,1010.0,923,973,1549.1,1457.5,824.6,503.2,75.0,1473.0,968,809,71
8_SM_004066,M,1710,62.9,358.2,941.0,875,905,1459.1,1381.8,778.9,466.0,74.3,1370.0,926,776,67
8_SM_004067,M,1660,55.0,388.7,873.0,747,895,1417.9,1339.6,761.3,447.9,72.1,1329.0,898,755,70
8_SM_004068,M,1783,85.6,406.6,1037.0,1000,994,1538.1,1459.0,819.8,488.6,87.7,1485.0,966,806,82
8_SM_004069,M,1663,89.7,418.4,1102.0,1067,1048,1414.1,1353.7,705.2,443.9,69.4,1378.0,894,704,72
8_SM_004070,M,1710,72.8,380.0,987.0,928,949,1469.8,1387.1,745.0,471.1,73.9,1407.0,918,744,70
8_SM_004071,M,1666,79.2,418.1,1089.0,959,982,1411.7,1347.3,716.0,446.9,67.3,1334.0,888,716,62
8_SM_004072,M,1691,74.7,395.8,1004.0,932,987,1462.3,1387.3,743.2,437.9,64.2,1366.0,886,732,60
8_SM_004073,M,1610,67.2,405.3,952.0,903,948,1365.8,1315.4,723.0,417.6,69.7,1296.0,858,718,65
8_SM_004074,M,1685,75.3,398.9,990.0,939,978,1432.0,1372.2,748.5,448.0,77.3,1368.0,892,744,75
8_SM_004075,M,1743,64.5,404.5,905.0,778,921,1498.2,1426.0,803.8,461.7,67.1,1413.0,943,787,66
8_SM_004076,M,1630,70.0,390.9,990.0,930,977,1380.6,1311.5,723.8,422.7,71.0,1300.0,863,711,65
8_SM_004077,M,1623,66.9,361.0,966.0,937,922,1384.8,1318.5,718.0,435.3,66.5,1304.0,890,711,62
8_SM_004078,M,1753,77.1,407.3,971.0,937,989,1504.8,1440.8,802.1,468.8,81.2,1419.0,943,791,77
8_SM_004079,M,1691,59.0,402.7,879.0,789,910,1449.5,1372.9,756.3,444.4,65.1,1353.0,887,744,61
8_SM_004080,M,1748,79.5,422.4,1053.0,930,996,1490.7,1413.6,801.1,471.9,80.8,1416.0,926,792,75
8_SM_004081,M,1702,69.6,380.9,998.0,860,972,1433.8,1376.4,776.8,453.8,76.3,1381.0,936,770,70
8_SM_004082,M,1762,83.5,409.9,999.0,951,1020,1519.6,1437.7,798.2,492.4,83.7,1423.0,960,792,76
8_SM_004083,M,1680,75.0,389.3,996.0,916,965,1425.1,1375.5,732.3,442.7,78.2,1375.0,892,727,70
8_SM_004084,M,1721,79.2,417.3,1039.0,945,994,1482.1,1392.1,758.7,458.9,78.6,1391.0,910,747,71
8_SM_004085,M,1525,52.8,369.6,876.0,779,865,1280.1,1226.8,650.6,396.3,68.4,1227.0,793,644,67
8_SM_004086,M,1611,63.8,362.4,963.0,940,898,1371.0,1310.2,709.5,433.9,62.0,1314.0,857,707,61
8_SM_004087,M,1744,79.8,407.5,1037.0,918,1001,1507.7,1405.2,786.9,466.8,79.3,1398.0,928,778,72
8_SM_004088,M,1732,84.5,366.7,1100.0,995,1020,1505.5,1428.6,809.4,502.7,75.2,1440.0,965,800,67
8_SM_004089,M,1712,76.7,396.4,1013.0,923,1030,1485.4,1405.2,767.3,452.6,68.7,1413.0,931,758,67
8_SM_004090,M,1715,76.7,412.3,1002.0,982,997,1471.5,1387.0,783.0,479.1,80.5,1374.0,936,776,75
8_SM_004091,M,1745,77.5,406.1,1002.0,918,998,1508.8,1434.7,817.4,480.2,83.8,1431.0,971,807,80
8_SM_004092,M,1902,97.7,429.4,1095.0,966,1035,1658.3,1590.5,923.6,522.1,80.2,1573.0,1079,912,78
8_SM_004093,M,1700,70.1,408.2,958.0,845,969,1470.3,1374.5,768.8,443.8,69.8,1390.0,892,750,62
8_SM_004094,M,1675,70.4,387.7,960.0,878,934,1432.1,1345.7,743.2,460.1,64.8,1347.0,892,729,62
8_SM_004095,M,1796,82.1,404.9,1006.0,937,1005,1540.9,1454.5,810.0,492.0,79.9,1438.0,964,796,76
8_SM_004096,M,1757,69.0,380.5,946.0,861,949,1513.5,1423.3,798.4,465.5,65.8,1414.0,957,785,66
8_SM_004097,M,1655,76.9,398.1,1009.0,953,970,1418.1,1363.1,731.0,453.8,69.2,1341.0,895,715,70
8_SM_004098,M,1798,87.2,412.6,1020.0,956,1053,1555.8,1466.7,828.8,501.1,86.7,1495.0,979,817,81
8_SM_004099,M,1614,53.2,387.1,903.0,822,847,1370.1,1303.1,707.0,421.4,69.7,1265.0,860,700,70
8_SM_004100,M,1745,83.8,412.5,1064.0,1033,990,1455.0,1397.3,762.5,466.0,70.7,1402.0,927,759,67
8_SM_004101,M,1770,83.8,415.9,1045.0,952,1001,1532.8,1452.9,815.2,500.7,73.6,1438.0,983,812,70
8_SM_004102,M,1620,56.1,374.1,941.0,822,837,1399.6,1320.5,720.4,424.5,69.8,1309.0,859,717,67
8_SM_004103,M,1673,61.3,374.6,886.0,794,918,1419.4,1354.2,769.5,469.0,64.1,1353.0,919,748,62
8_SM_004104,M,1725,63.8,387.2,924.0,873,920,1478.6,1409.0,791.4,458.3,65.9,1396.0,924,782,64
8_SM_004105,M,1755,80.8,396.8,1011.0,916,987,1529.2,1440.7,818.4,488.6,75.0,1445.0,959,806,71
8_SM_004106,M,1708,76.3,390.9,975.0,1005,1017,1466.6,1381.0,734.2,452.3,82.3,1352.0,890,731,78
8_SM_004107,M,1667,78.7,393.1,1045.0,1027,995,1424.1,1362.1,760.1,456.4,73.7,1388.0,903,746,72
8_SM_004108,M,1650,75.6,385.5,990.0,975,991,1414.6,1332.1,694.2,423.1,62.3,1308.0,838,685,58
8_SM_004109,M,1690,75.5,418.7,1032.0,930,1012,1432.0,1359.8,734.9,447.4,82.0,1362.0,868,714,76
8_SM_004110,M,1647,87.7,384.2,873.0,728,904,1427.9,1343.0,731.4,438.2,76.3,1322.0,853,717,70
